Heritage Christian,179,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49404,"['Catholic Central', 'Living Word Lutheran', 'Brookfield Academy', 'Messmer', 'University School of Milwaukee', 'Central WI Christian', 'Lake Country Lutheran', 'Kenosha Christian Life', 'Williams Bay', 'Salam', 'Brookfield Academy', 'Saint Francis', 'Palmyra-Eagle', 'Living Word Lutheran', 'Watertown Luther Prep', 'Messmer', 'Lake Country Lutheran', 'University School of Milwaukee', 'Stockbridge', 'University Lake School Co-op', 'Kenosha Christian Life', 'Golda Meir', 'Parkview', 'Saint Francis', 'Elkhart Lake-Glenbeulah']","['25-41', '38-67', '30-77', '42-38', '29-63', '23-43', '32-50', '43-44', '40-50', '57-32', '29-60', '51-39', '43-63', '34-64', '45-70', '64-44', '26-67', '56-83', '69-25', '71-28', '53-59', '65-46', '36-48', '59-37', '69-55']","['L 25-41', 'L 38-67', 'L 30-77', 'W 42-38', 'L 29-63', 'L 23-43', 'L 32-50', 'L 43-44', 'L 40-50', 'W 57-32', 'L 29-60', 'W 51-39', 'L 43-63', 'L 34-64', 'L 45-70', 'W 64-44', 'L 26-67', 'L 56-83', 'W 69-25', 'W 71-28', 'L 53-59', 'W 65-46', 'L 36-48', 'W 59-37', 'L 69-55']","['11/17/2022', '11/22/2022', '11/29/2022', '11/30/2022', '12/02/2022', '12/06/2022', '12/08/2022', '12/16/2022', '12/19/2022', '01/02/2023', '01/04/2023', '01/06/2023', '01/09/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/21/2023', '01/24/2023', '01/26/2023', '01/30/2023', '02/03/2023', '02/06/2023', '02/14/2023', '02/16/2023', '02/21/2023']"
Highland,107,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49405,"['Iowa-Grant', 'Kickapoo', 'Fennimore', 'Argyle', 'Boscobel', 'Albany', 'Benton', 'River Ridge', 'Barneveld', 'Shullsburg', 'Darlington', 'Ithaca', 'Potosi/Cassville', 'Belmont', 'River Ridge', 'Riverdale', 'Wauzeka-Steuben', 'Benton', 'Belmont', 'Southwestern', 'Shullsburg', 'Richland Center', 'Potosi/Cassville', 'Benton']","['53-46', '56-52', '41-55', '72-33', '36-57', '34-48', '66-48', '50-53', '54-58', '57-68', '36-54', '54-41', '44-40', '43-59', '46-50', '56-33', '65-46', '63-43', '31-55', '56-41', '44-59', '45-51', '52-39', '58-54']","['W 53-46', 'W 56-52', 'L 41-55', 'W 72-33', 'L 36-57', 'L 34-48', 'W 66-48', 'L 50-53 (1OT)', 'L 54-58 (1OT)', 'L 57-68', 'L 36-54', 'W 54-41', 'W 44-40', 'L 43-59', 'L 46-50', 'W 56-33', 'W 65-46', 'W 63-43', 'L 31-55', 'W 56-41', 'L 44-59', 'L 45-51', 'W 52-39', 'L 58-54']","['11/17/2022', '11/22/2022', '11/28/2022', '12/01/2022', '12/05/2022', '12/10/2022', '12/15/2022', '12/16/2022', '01/02/2023', '01/05/2023', '01/07/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/23/2023', '01/26/2023', '01/30/2023', '02/02/2023', '02/06/2023', '02/10/2023', '02/14/2023', '02/17/2023', '02/21/2023']"
Hilbert,151,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49406,"['Lourdes Acad.', 'Gibraltar', 'Kohler', 'Elkhart Lake-Glenbeulah', 'Sheboygan Lutheran', 'Reedsville', 'Saint Mary Catholic', 'Howards Grove', 'Mishicot', 'Green Bay N.E.W. Luth./Providence (G)', 'Manitowoc Lutheran', 'Brillion', 'Cedar Grove-Belgium', 'Ozaukee', 'Chilton', 'Reedsville', 'Oostburg', 'Elkhart Lake-Glenbeulah', 'Sheboygan Christian', 'Mishicot', 'Random Lake', 'Howards Grove', 'Manitowoc Lutheran', 'Saint Mary Catholic', 'Salam', 'Sheboygan Christian']","['18-67', '46-42', '35-42', '45-59', '15-78', '40-53', '18-68', '16-74', '20-68', '33-57', '19-46', '18-50', '40-63', '47-55', '16-52', '34-56', '15-67', '48-64', '31-46', '21-61', '34-67', '33-53', '32-68', '21-73', '63-41', '42-40']","['L 18-67', 'W 46-42', 'L 35-42', 'L 45-59', 'L 15-78', 'L 40-53', 'L 18-68', 'L 16-74', 'L 20-68', 'L 33-57', 'L 19-46', 'L 18-50', 'L 40-63', 'L 47-55', 'L 16-52', 'L 34-56', 'L 15-67', 'L 48-64', 'L 31-46', 'L 21-61', 'L 34-67', 'L 33-53', 'L 32-68', 'L 21-73', 'W 63-41', 'L 42-40']","['11/15/2022', '11/18/2022', '11/22/2022', '12/01/2022', '12/05/2022', '12/09/2022', '12/13/2022', '12/16/2022', '12/20/2022', '12/27/2022', '01/03/2023', '01/06/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/24/2023', '01/27/2023', '01/31/2023', '02/03/2023', '02/07/2023', '02/09/2023', '02/13/2023', '02/16/2023', '02/21/2023', '02/24/2023']"
Hillsboro,181,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49407,"['Kickapoo', 'Ithaca', 'Richland Center', 'Wauzeka-Steuben', 'Royall', 'Brookwood', 'Bangor', 'Cashton', 'McDonell Catholic', 'Gale-Ettrick-Trempealeau', 'Wonewoc-Center', 'Adams-Friendship', 'New Lisbon', 'Royall', 'Brookwood', 'Iowa-Grant', 'Necedah', 'Bangor', 'Westby', 'Cashton', 'Necedah', 'La Farge/Youth Initiative', 'Wonewoc-Center', 'New Lisbon', 'Greenwood', 'Alma/Pepin', 'Alma Center Lincoln', 'Blair-Taylor']","['58-54', '75-49', '69-46', '63-43', '52-57', '66-28', '66-44', '49-31', '54-50', '64-31', '57-37', '50-23', '68-18', '53-63', '48-40', '54-26', '73-32', '32-41', '40-47', '46-29', '72-20', '48-43', '59-46', '71-57', '59-26', '58-27', '70-56', '57-55']","['W 58-54', 'W 75-49', 'W 69-46', 'W 63-43', 'L 52-57', 'W 66-28', 'W 66-44', 'W 49-31', 'W 54-50', 'W 64-31', 'W 57-37', 'W 50-23', 'W 68-18', 'L 53-63', 'W 48-40', 'W 54-26', 'W 73-32', 'L 32-41', 'L 40-47', 'W 46-29', 'W 72-20', 'W 48-43 (1OT)', 'W 59-46', 'W 71-57', 'W 59-26', 'W 58-27', 'W 70-56', 'L 57-55']","['11/15/2022', '11/17/2022', '11/21/2022', '11/29/2022', '12/02/2022', '12/08/2022', '12/13/2022', '12/16/2022', '12/28/2022', '12/29/2022', '01/06/2023', '01/10/2023', '01/12/2023', '01/17/2023', '01/20/2023', '01/23/2023', '01/24/2023', '01/26/2023', '01/30/2023', '01/31/2023', '02/03/2023', '02/06/2023', '02/08/2023', '02/14/2023', '02/21/2023', '02/24/2023', '02/25/2023', '03/02/2023']"
Hurley,179,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49408,"['Washburn', 'Butternut', 'Drummond', 'Phillips', 'Lac Courte Oreilles', 'Ironwood, MI', 'Wabeno/Laona', 'Mercer', 'Solon Springs', 'South Shore', 'Washburn', 'Drummond', 'Mellen', 'Ewen-Trout Creek, MI', 'Mellen', 'Prentice', 'Solon Springs', 'Mercer', 'Crandon', 'Lac Courte Oreilles', 'South Shore', 'Butternut', 'Lac Courte Oreilles', 'Winter', 'Siren']","['58-33', '74-30', '45-50', '35-85', '66-20', '51-48', '39-65', '66-27', '65-54', '52-44', '78-49', '57-49', '47-42', '56-60', '46-39', '64-58', '68-42', '67-24', '35-62', '72-30', '45-50', '68-41', '83-30', '71-38', '56-53']","['W 58-33', 'W 74-30', 'L 45-50', 'L 35-85', 'W 66-20', 'W 51-48 (1OT)', 'L 39-65', 'W 66-27', 'W 65-54', 'W 52-44', 'W 78-49', 'W 57-49', 'W 47-42', 'L 56-60 (1OT)', 'W 46-39', 'W 64-58', 'W 68-42', 'W 67-24', 'L 35-62', 'W 72-30', 'L 45-50', 'W 68-41', 'W 83-30', 'W 71-38', 'L 56-53']","['12/02/2022', '12/06/2022', '12/09/2022', '12/12/2022', '12/20/2022', '12/30/2022', '01/06/2023', '01/09/2023', '01/10/2023', '01/13/2023', '01/16/2023', '01/23/2023', '01/24/2023', '01/31/2023', '02/02/2023', '02/07/2023', '02/09/2023', '02/10/2023', '02/13/2023', '02/14/2023', '02/16/2023', '02/17/2023', '02/21/2023', '02/24/2023', '02/25/2023']"
Hustisford,109,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49409,"['Fall River', 'Rio', 'Horicon', 'Dodgeland', 'Valley Christian (Oshkosh)', 'Central WI Christian', 'Wayland Academy', 'Pardeeville', 'Oakfield', 'Lourdes Acad.', 'Deerfield', 'Palmyra-Eagle', 'Waterloo', 'Horicon', 'Dodgeland', 'Lourdes Acad.', 'Wayland Academy', 'Oakfield', 'Johnson Creek', 'Central WI Christian', 'Monticello']","['32-47', '31-54', '58-42', '34-32', '59-42', '28-61', '61-58', '32-58', '33-63', '22-58', '38-76', '56-65', '55-50', '32-43', '44-41', '27-68', '41-58', '28-54', '28-49', '40-57', '70-38']","['L 32-47', 'L 31-54', 'W 58-42', 'W 34-32', 'W 59-42', 'L 28-61', 'W 61-58', 'L 32-58', 'L 33-63', 'L 22-58', 'L 38-76', 'L 56-65', 'W 55-50', 'L 32-43', 'W 44-41', 'L 27-68', 'L 41-58', 'L 28-54', 'L 28-49', 'L 40-57', 'L 70-38']","['11/17/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/06/2022', '12/08/2022', '12/16/2022', '12/29/2022', '01/03/2023', '01/06/2023', '01/09/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/24/2023', '01/27/2023', '02/07/2023', '02/10/2023', '02/13/2023', '02/16/2023', '02/21/2023']"
Independence,124,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49410,"['Whitehall', 'Coulee Christian/Providence Academy (La Crosse)', 'Boyceville', 'Alma Center Lincoln', 'Eau Claire Immanuel Lutheran', 'Cashton', 'Alma/Pepin', 'Greenwood', 'Arcadia', 'Alma Center Lincoln', 'Gilmanton', 'Whitehall', 'Cochrane-Fountain City', 'Melrose-Mindoro', 'Glenwood City', 'Gilmanton', 'Plum City/Elmwood', 'Blair-Taylor', 'Eleva-Strum', 'Black River Falls', 'Eau Claire Immanuel Lutheran', 'New Auburn', 'Alma/Pepin', 'Augusta', 'Cochrane-Fountain City']","['36-51', '48-18', '36-39', '26-48', '44-40', '27-43', '32-47', '49-40', '35-51', '31-61', '60-17', '43-50', '33-42', '33-46', '62-24', '2-0', '31-46', '23-60', '42-19', '46-38', '36-54', '31-42', '22-40', '33-49', '36-27']","['L 36-51', 'W 48-18', 'L 36-39', 'L 26-48', 'W 44-40', 'L 27-43', 'L 32-47', 'W 49-40', 'L 35-51', 'L 31-61', 'W 60-17', 'L 43-50', 'L 33-42', 'L 33-46', 'W 62-24', 'W 2-0', 'L 31-46', 'L 23-60', 'W 42-19', 'W 46-38', 'L 36-54', 'L 31-42', 'L 22-40', 'L 33-49', 'L 36-27']","['11/15/2022', '11/17/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/06/2022', '12/09/2022', '12/12/2022', '12/13/2022', '12/20/2022', '12/27/2022', '01/05/2023', '01/10/2023', '01/13/2023', '01/14/2023', '01/16/2023', '01/17/2023', '01/24/2023', '01/27/2023', '01/30/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/13/2023', '02/21/2023']"
Ithaca,143,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49411,"['Riverdale', 'Hillsboro', 'Wonewoc-Center', 'Necedah', 'Royall', 'La Farge/Youth Initiative', 'Weston', 'Kickapoo', 'Iowa-Grant', 'Wauzeka-Steuben', 'Boscobel', 'Seneca', 'Highland', 'De Soto', 'River Valley', 'La Farge/Youth Initiative', 'North Crawford', 'Weston', 'North Crawford', 'Kickapoo', 'Wauzeka-Steuben', 'De Soto', 'Seneca', 'North Crawford', 'Shullsburg', 'Kickapoo']","['37-45', '49-75', '52-42', '53-21', '53-74', '49-43', '69-24', '23-46', '49-34', '51-47', '38-58', '45-32', '41-54', '66-23', '43-57', '57-38', '62-34', '42-27', '61-28', '32-49', '52-74', '59-17', '60-40', '65-46', '63-56', '59-37']","['L 37-45', 'L 49-75', 'W 52-42', 'W 53-21', 'L 53-74', 'W 49-43', 'W 69-24', 'L 23-46', 'W 49-34', 'W 51-47', 'L 38-58', 'W 45-32', 'L 41-54', 'W 66-23', 'L 43-57', 'W 57-38', 'W 62-34', 'W 42-27', 'W 61-28', 'L 32-49', 'L 52-74', 'W 59-17', 'W 60-40', 'W 65-46', 'W 63-56', 'L 59-37']","['11/15/2022', '11/17/2022', '11/21/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/06/2022', '12/16/2022', '12/17/2022', '12/20/2022', '01/03/2023', '01/05/2023', '01/10/2023', '01/13/2023', '01/16/2023', '01/17/2023', '01/20/2023', '01/24/2023', '01/31/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/16/2023', '02/21/2023', '02/24/2023', '02/25/2023']"
Johnson Creek,178,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49412,"['Fall River', 'Monticello', 'Dodgeland', 'Wayland Academy', 'Juda', 'Parkview', 'Almond-Bancroft', 'Palmyra-Eagle', 'Abundant Life Christian/St. Ambrose', 'Salam', 'Williams Bay', 'Deerfield', 'Albany', 'Princeton/Green Lake', 'Horicon', 'Argyle', 'Parkview', 'Cambria-Friesland', 'Palmyra-Eagle', 'Abundant Life Christian/St. Ambrose', 'Williams Bay', 'Hustisford', 'Deerfield', 'Catholic Central']","['37-58', '37-59', '37-44', '45-42', '64-32', '38-34', '22-60', '32-49', '52-51', '50-37', '54-37', '30-65', '16-64', '41-44', '55-52', '66-43', '38-31', '63-36', '64-40', '48-55', '48-42', '49-28', '30-61', '38-28']","['L 37-58', 'L 37-59', 'L 37-44', 'W 45-42', 'W 64-32', 'W 38-34', 'L 22-60', 'L 32-49', 'W 52-51', 'W 50-37', 'W 54-37', 'L 30-65', 'L 16-64', 'L 41-44', 'W 55-52 (1OT)', 'W 66-43', 'W 38-31', 'W 63-36', 'W 64-40', 'L 48-55', 'W 48-42', 'W 49-28', 'L 30-61', 'L 38-28']","['11/15/2022', '11/17/2022', '11/21/2022', '11/29/2022', '12/01/2022', '12/06/2022', '12/10/2022', '12/13/2022', '12/16/2022', '12/19/2022', '01/03/2023', '01/06/2023', '01/09/2023', '01/14/2023', '01/16/2023', '01/19/2023', '01/27/2023', '01/30/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/13/2023', '02/17/2023', '02/21/2023']"
Juda,87,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49413,"['Turner', 'Benton', 'Abundant Life Christian/St. Ambrose', 'Johnson Creek', 'Warren, IL', 'Monticello', 'Orangeville, IL', 'Williams Bay', 'Albany', 'North Crawford', 'Iowa-Grant', 'Barneveld', 'Argyle', 'Black Hawk', 'Monticello', 'Faith Christian (Wms Bay)', 'Albany', 'Parkview', 'Pecatonica', 'Barneveld', 'Argyle', 'Pecatonica', 'Black Hawk', 'Rio']","['23-65', '30-56', '33-47', '32-64', '44-72', '43-59', '18-47', '23-56', '11-66', '41-39', '24-34', '23-58', '33-41', '19-33', '17-54', '58-19', '7-84', '43-48', '28-69', '8-63', '40-33', '33-55', '20-61', '66-27']","['L 23-65', 'L 30-56', 'L 33-47', 'L 32-64', 'L 44-72', 'L 43-59', 'L 18-47', 'L 23-56', 'L 11-66', 'W 41-39', 'L 24-34', 'L 23-58', 'L 33-41', 'L 19-33', 'L 17-54', 'W 58-19', 'L 7-84', 'L 43-48 (3OT)', 'L 28-69', 'L 8-63', 'W 40-33', 'L 33-55', 'L 20-61', 'L 66-27']","['11/15/2022', '11/17/2022', '11/21/2022', '12/01/2022', '12/08/2022', '12/13/2022', '12/16/2022', '12/17/2022', '12/20/2022', '12/27/2022', '12/27/2022', '01/05/2023', '01/10/2023', '01/13/2023', '01/19/2023', '01/23/2023', '01/27/2023', '01/30/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/11/2023', '02/16/2023', '02/21/2023']"
Kickapoo,163,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49414,"['Hillsboro', 'Highland', 'Wonewoc-Center', 'De Soto', 'Brookwood', 'Seneca', 'La Farge/Youth Initiative', 'Cashton', 'Ithaca', 'Shullsburg', 'Weston', 'Mauston', 'Westby', 'North Crawford', 'Boscobel', 'Wauzeka-Steuben', 'Riverdale', 'De Soto', 'Seneca', 'La Farge/Youth Initiative', 'Ithaca', 'Weston', 'Wauzeka-Steuben', 'North Crawford', 'Argyle', 'La Farge/Youth Initiative', 'Ithaca', 'Belmont']","['54-58', '52-56', '49-33', '70-21', '58-29', '46-31', '53-34', '47-42', '46-23', '51-54', '57-16', '66-41', '30-38', '56-31', '57-47', '57-51', '47-31', '73-8', '54-33', '60-36', '49-32', '51-28', '32-49', '50-11', '63-20', '50-27', '59-37', '34-24']","['L 54-58', 'L 52-56', 'W 49-33', 'W 70-21', 'W 58-29', 'W 46-31', 'W 53-34', 'W 47-42', 'W 46-23', 'L 51-54', 'W 57-16', 'W 66-41', 'L 30-38', 'W 56-31', 'W 57-47', 'W 57-51', 'W 47-31', 'W 73-8', 'W 54-33', 'W 60-36', 'W 49-32', 'W 51-28', 'L 32-49', 'W 50-11', 'W 63-20', 'W 50-27', 'W 59-37', 'L 34-24']","['11/15/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/03/2022', '12/06/2022', '12/09/2022', '12/10/2022', '12/16/2022', '12/17/2022', '12/20/2022', '12/28/2022', '12/29/2022', '01/05/2023', '01/09/2023', '01/13/2023', '01/16/2023', '01/17/2023', '01/24/2023', '01/27/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/16/2023', '02/21/2023', '02/24/2023', '02/25/2023', '03/02/2023']"
Lake Holcombe,101,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49415,"['Siren', 'Lac Courte Oreilles', 'Prentice', 'Winter', 'Flambeau', 'Bruce', 'Luck', 'Clayton', 'Birchwood', 'Cornell', 'New Auburn', 'Prairie Farm', 'Winter', 'Flambeau', 'Birchwood', 'Bruce', 'Clayton', 'Cornell', 'Butternut', 'New Auburn', 'Prairie Farm', 'Gilman']","['30-79', '58-30', '49-54', '68-59', '43-38', '57-18', '61-25', '43-55', '66-23', '56-46', '37-53', '24-87', '64-87', '65-45', '66-35', '65-29', '32-59', '47-65', '33-58', '21-63', '23-85', '71-33']","['L 30-79', 'W 58-30', 'L 49-54', 'W 68-59', 'W 43-38', 'W 57-18', 'W 61-25', 'L 43-55', 'W 66-23', 'W 56-46', 'L 37-53', 'L 24-87', 'L 64-87', 'W 65-45', 'W 66-35', 'W 65-29', 'L 32-59', 'L 47-65', 'L 33-58', 'L 21-63', 'L 23-85', 'L 71-33']","['11/15/2022', '11/28/2022', '12/01/2022', '12/09/2022', '12/13/2022', '12/20/2022', '01/05/2023', '01/06/2023', '01/09/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/24/2023', '01/27/2023', '01/31/2023', '02/03/2023', '02/07/2023', '02/10/2023', '02/13/2023', '02/14/2023', '02/16/2023', '02/21/2023']"
Lena,138,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49416,"['Bowler', 'Coleman', 'Crivitz', 'Suring', 'Goodman/Pembine', 'Oneida Nation', 'Wausaukee', 'Gillett', 'Saint Thomas Aquinas', 'Tigerton', 'Niagara', 'Coleman', 'Stockbridge', 'Three Lakes', 'Suring', 'Crivitz', 'Gillett', 'Florence', 'Oneida Nation', 'Wausaukee', 'Gresham', 'Saint Thomas Aquinas', 'Niagara', 'Saint Thomas Aquinas', 'Florence', 'Sevastopol']","['60-21', '44-50', '64-35', '54-45', '69-19', '59-53', '49-31', '48-47', '48-3', '62-3', '40-34', '31-44', '62-12', '45-41', '42-36', '50-22', '31-42', '49-38', '58-52', '61-43', '45-34', '56-4', '44-55', '2-0', '50-45', '56-19']","['W 60-21', 'L 44-50', 'W 64-35', 'W 54-45', 'W 69-19', 'W 59-53', 'W 49-31', 'W 48-47', 'W 48-3', 'W 62-3', 'W 40-34', 'L 31-44', 'W 62-12', 'W 45-41', 'W 42-36', 'W 50-22', 'L 31-42', 'W 49-38', 'W 58-52', 'W 61-43', 'W 45-34', 'W 56-4', 'L 44-55', 'W 2-0', 'W 50-45', 'L 56-19']","['11/22/2022', '11/29/2022', '12/02/2022', '12/05/2022', '12/13/2022', '12/16/2022', '12/20/2022', '12/28/2022', '01/05/2023', '01/07/2023', '01/09/2023', '01/13/2023', '01/14/2023', '01/21/2023', '01/23/2023', '01/24/2023', '01/26/2023', '01/31/2023', '02/03/2023', '02/09/2023', '02/10/2023', '02/14/2023', '02/17/2023', '02/21/2023', '02/24/2023', '02/25/2023']"
Alma Center Lincoln,164,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49417,"['New Lisbon', 'Port Edwards', 'Independence', 'Alma/Pepin', 'Neillsville', 'Eau Claire Immanuel Lutheran', 'Gilmanton', 'Independence', 'Greenwood', 'Thorp', 'Cochrane-Fountain City', 'Melrose-Mindoro', 'Augusta', 'Loyal', 'Brookwood', 'Eleva-Strum', 'Whitehall', 'Alma/Pepin', 'Gilmanton', 'Black River Falls', 'Gilman', 'Blair-Taylor', 'Eau Claire Immanuel Lutheran', 'New Lisbon', 'Cashton', 'Hillsboro']","['61-31', '59-42', '48-26', '45-38', '29-71', '60-27', '63-9', '61-31', '65-27', '57-26', '67-53', '61-39', '68-47', '37-27', '55-35', '59-14', '73-57', '53-29', '2-0', '59-21', '60-52', '67-65', '52-47', '62-27', '42-25', '70-56']","['W 61-31', 'W 59-42', 'W 48-26', 'W 45-38', 'L 29-71', 'W 60-27', 'W 63-9', 'W 61-31', 'W 65-27', 'W 57-26', 'W 67-53', 'W 61-39', 'W 68-47', 'W 37-27', 'W 55-35', 'W 59-14', 'W 73-57', 'W 53-29', 'W 2-0', 'W 59-21', 'W 60-52', 'W 67-65 (1OT)', 'W 52-47', 'W 62-27', 'W 42-25', 'L 70-56']","['11/17/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/08/2022', '12/12/2022', '12/17/2022', '12/20/2022', '12/27/2022', '12/29/2022', '01/05/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/21/2023', '01/24/2023', '01/27/2023', '02/02/2023', '02/07/2023', '02/09/2023', '02/10/2023', '02/14/2023', '02/16/2023', '02/21/2023', '02/24/2023', '02/25/2023']"
Living Word Lutheran,213,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49418,"['Elkhart Lake-Glenbeulah', 'Horicon', 'Heritage Christian', 'Williams Bay', 'Central WI Christian', 'Saint Francis', 'University School of Milwaukee', 'Whitnall', 'Messmer', 'Lake Country Lutheran', 'Messmer', 'Brookfield Academy', 'Heritage Christian', 'Brookfield Academy', 'Saint Francis', 'Carmen Northwest', 'Kenosha Christian Life', 'Stockbridge', 'Catholic Central', 'University School of Milwaukee', 'Messmer', 'St. Augustine Prep', 'Lake Country Lutheran', 'Kenosha Christian Life', 'Kenosha St. Joseph Catholic', 'Random Lake']","['59-56', '63-28', '67-38', '63-43', '56-50', '72-28', '45-58', '46-60', '57-14', '52-60', '60-21', '44-50', '64-34', '59-60', '69-44', '75-24', '57-50', '73-16', '53-31', '46-60', '71-33', '63-39', '57-71', '59-43', '70-60', '80-47']","['W 59-56 (1OT)', 'W 63-28', 'W 67-38', 'W 63-43', 'W 56-50', 'W 72-28', 'L 45-58', 'L 46-60', 'W 57-14', 'L 52-60', 'W 60-21', 'L 44-50', 'W 64-34', 'L 59-60', 'W 69-44', 'W 75-24', 'W 57-50', 'W 73-16', 'W 53-31', 'L 46-60', 'W 71-33', 'W 63-39', 'L 57-71', 'W 59-43', 'W 70-60', 'L 80-47']","['11/15/2022', '11/17/2022', '11/22/2022', '11/29/2022', '12/01/2022', '12/06/2022', '12/12/2022', '12/19/2022', '12/20/2022', '01/04/2023', '01/06/2023', '01/10/2023', '01/13/2023', '01/18/2023', '01/20/2023', '01/23/2023', '01/25/2023', '01/28/2023', '02/01/2023', '02/03/2023', '02/08/2023', '02/09/2023', '02/15/2023', '02/17/2023', '02/24/2023', '02/25/2023']"
Loyal,152,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49419,"['Marathon', 'Neillsville', 'Gilman', 'Owen-Withee', 'Greenwood', 'Colby', 'Stratford', 'Assumption', 'Stanley-Boyd', 'Rosholt', 'Columbus Catholic', 'Owen-Withee', 'Gilman', 'Alma Center Lincoln', 'Greenwood', 'Spencer', 'Edgar', 'Neillsville', 'Colby', 'Necedah', 'Spencer', 'Columbus Catholic', 'Wonewoc-Center']","['35-44', '24-65', '55-56', '44-39', '50-27', '41-28', '22-34', '21-66', '73-53', '48-52', '49-31', '23-25', '48-52', '27-37', '56-43', '49-31', '37-48', '24-52', '54-35', '49-25', '50-29', '45-43', '43-41']","['L 35-44', 'L 24-65', 'L 55-56', 'W 44-39', 'W 50-27', 'W 41-28', 'L 22-34', 'L 21-66', 'W 73-53', 'L 48-52', 'W 49-31', 'L 23-25', 'L 48-52', 'L 27-37', 'W 56-43', 'W 49-31', 'L 37-48', 'L 24-52', 'W 54-35', 'W 49-25', 'W 50-29', 'W 45-43', 'L 43-41']","['11/15/2022', '11/18/2022', '11/22/2022', '11/29/2022', '12/02/2022', '12/09/2022', '12/13/2022', '12/19/2022', '12/27/2022', '12/29/2022', '01/05/2023', '01/10/2023', '01/13/2023', '01/17/2023', '01/19/2023', '01/20/2023', '01/23/2023', '01/27/2023', '01/31/2023', '02/02/2023', '02/07/2023', '02/10/2023', '02/21/2023']"
Luck,123,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49420,"['New Auburn', 'Drummond', 'Clear Lake', 'Frederic', 'Northwood', 'Medford', 'McDonell Catholic', 'Lake Holcombe', 'Siren', 'Shell Lake', 'Turtle Lake', 'Grantsburg', 'Unity', 'Clear Lake', 'Frederic', 'Webster', 'Grantsburg', 'Webster', 'Northwood', 'Siren', 'Shell Lake', 'Turtle Lake', 'Unity', 'Siren']","['19-35', '28-51', '25-42', '14-25', '31-19', '11-29', '13-79', '25-61', '27-54', '19-52', '25-63', '15-64', '22-50', '27-58', '39-43', '29-35', '23-72', '32-49', '30-41', '23-51', '41-48', '27-55', '25-34', '63-29']","['L 19-35', 'L 28-51', 'L 25-42', 'L 14-25', 'W 31-19', 'L 11-29', 'L 13-79', 'L 25-61', 'L 27-54', 'L 19-52', 'L 25-63', 'L 15-64', 'L 22-50', 'L 27-58', 'L 39-43', 'L 29-35', 'L 23-72', 'L 32-49', 'L 30-41', 'L 23-51', 'L 41-48', 'L 27-55', 'L 25-34', 'L 63-29']","['11/22/2022', '12/01/2022', '12/05/2022', '12/09/2022', '12/20/2022', '12/28/2022', '12/29/2022', '01/05/2023', '01/06/2023', '01/10/2023', '01/13/2023', '01/16/2023', '01/17/2023', '01/20/2023', '01/24/2023', '01/26/2023', '01/27/2023', '01/31/2023', '02/03/2023', '02/07/2023', '02/09/2023', '02/14/2023', '02/17/2023', '02/21/2023']"
Madison Country Day,130,https://schools.wiaawi.org/Directory/Schedule/Index?TeamID=49421,[],[],[],[]
